review_date,ticker,action,thesis_conviction,action_score,conviction_bucket,prior_weight,new_weight,weight_change,suggested_weight,rationale
2024-09-18,AMD,hold,50.0,0.0,medium,2.07,2.07,0.0,,"Hold — conviction 50, thesis stable"
2024-09-18,NVDA,hold,50.0,0.0,medium,2.0,2.0,0.0,,"Hold — conviction 50, thesis stable"
2024-09-25,CRWD,exit,50.0,86.0,medium,1.97,0.0,-1.97,,Trailing stop EXIT: -26.9% from 90-day peak (threshold -25%)
2024-09-25,AVGO,hold,50.0,0.0,medium,2.05,2.05,0.0,,"Hold — conviction 50, thesis stable"
2024-09-25,META,hold,50.0,0.0,medium,2.04,2.04,0.0,,"Hold — conviction 50, thesis stable"
2024-09-25,GOOGL,hold,50.0,0.0,medium,1.95,1.95,0.0,,"Hold — conviction 50, thesis stable"
2024-09-25,AMZN,hold,50.0,0.0,medium,2.07,2.07,0.0,,"Hold — conviction 50, thesis stable"
2024-09-25,MSFT,hold,50.0,0.0,medium,2.03,2.03,0.0,,"Hold — conviction 50, thesis stable"
2024-09-25,TSLA,hold,50.0,0.0,medium,2.14,2.14,0.0,,"Hold — conviction 50, thesis stable"
2024-09-25,AAPL,hold,50.0,0.0,medium,1.97,1.97,0.0,,"Hold — conviction 50, thesis stable"
2024-09-25,AMD,hold,50.0,0.0,medium,2.02,2.02,0.0,,"Hold — conviction 50, thesis stable"
2024-09-25,NVDA,hold,50.0,0.0,medium,1.91,1.91,0.0,,"Hold — conviction 50, thesis stable"
2024-10-02,QCOM,initiate,50.0,50.0,medium,0.0,1.99,1.99,2.0,"All entry gates passed — conviction 50, thesis stable"
2024-10-02,AVGO,hold,50.0,0.0,medium,2.17,2.17,0.0,,"Hold — conviction 50, thesis stable"
2024-10-02,META,hold,50.0,0.0,medium,2.1,2.1,0.0,,"Hold — conviction 50, thesis stable"
2024-10-02,GOOGL,hold,50.0,0.0,medium,1.92,1.92,0.0,,"Hold — conviction 50, thesis stable"
2024-10-02,AMZN,hold,50.0,0.0,medium,2.08,2.08,0.0,,"Hold — conviction 50, thesis stable"
2024-10-02,MSFT,hold,50.0,0.0,medium,1.98,1.98,0.0,,"Hold — conviction 50, thesis stable"
2024-10-02,TSLA,hold,50.0,0.0,medium,2.35,2.35,0.0,,"Hold — conviction 50, thesis stable"
2024-10-02,AAPL,hold,50.0,0.0,medium,1.97,1.97,0.0,,"Hold — conviction 50, thesis stable"
2024-10-02,AMD,hold,50.0,0.0,medium,2.15,2.15,0.0,,"Hold — conviction 50, thesis stable"
2024-10-02,NVDA,hold,50.0,0.0,medium,2.03,2.03,0.0,,"Hold — conviction 50, thesis stable"
2024-10-09,AVGO,hold,50.0,0.0,medium,2.12,2.12,0.0,,"Hold — conviction 50, thesis stable"
2024-10-09,META,hold,50.0,0.0,medium,2.12,2.12,0.0,,"Hold — conviction 50, thesis stable"
2024-10-09,GOOGL,hold,50.0,0.0,medium,1.99,1.99,0.0,,"Hold — conviction 50, thesis stable"
2024-10-09,AMZN,hold,50.0,0.0,medium,2.01,2.01,0.0,,"Hold — conviction 50, thesis stable"
2024-10-09,QCOM,hold,50.0,0.0,medium,1.99,1.99,0.0,,"Hold — conviction 50, thesis stable"
2024-10-09,MSFT,hold,50.0,0.0,medium,1.92,1.92,0.0,,"Hold — conviction 50, thesis stable"
2024-10-09,TSLA,hold,50.0,0.0,medium,2.29,2.29,0.0,,"Hold — conviction 50, thesis stable"
2024-10-09,AAPL,hold,50.0,0.0,medium,1.98,1.98,0.0,,"Hold — conviction 50, thesis stable"
2024-10-09,AMD,hold,50.0,0.0,medium,2.13,2.13,0.0,,"Hold — conviction 50, thesis stable"
2024-10-09,NVDA,hold,50.0,0.0,medium,1.97,1.97,0.0,,"Hold — conviction 50, thesis stable"
2024-10-16,AVGO,hold,50.0,0.0,medium,2.27,2.27,0.0,,"Hold — conviction 50, thesis stable"
2024-10-16,META,hold,50.0,0.0,medium,2.15,2.15,0.0,,"Hold — conviction 50, thesis stable"
2024-10-16,GOOGL,hold,50.0,0.0,medium,1.91,1.91,0.0,,"Hold — conviction 50, thesis stable"
2024-10-16,AMZN,hold,50.0,0.0,medium,1.98,1.98,0.0,,"Hold — conviction 50, thesis stable"
2024-10-16,QCOM,hold,50.0,0.0,medium,1.98,1.98,0.0,,"Hold — conviction 50, thesis stable"
2024-10-16,MSFT,hold,50.0,0.0,medium,1.89,1.89,0.0,,"Hold — conviction 50, thesis stable"
2024-10-16,TSLA,hold,50.0,0.0,medium,2.18,2.18,0.0,,"Hold — conviction 50, thesis stable"
2024-10-16,AAPL,hold,50.0,0.0,medium,1.97,1.97,0.0,,"Hold — conviction 50, thesis stable"
2024-10-16,AMD,hold,50.0,0.0,medium,2.25,2.25,0.0,,"Hold — conviction 50, thesis stable"
2024-10-16,NVDA,hold,50.0,0.0,medium,2.16,2.16,0.0,,"Hold — conviction 50, thesis stable"
2024-10-23,AVGO,hold,50.0,0.0,medium,2.15,2.15,0.0,,"Hold — conviction 50, thesis stable"
2024-10-23,META,hold,50.0,0.0,medium,2.1,2.1,0.0,,"Hold — conviction 50, thesis stable"
2024-10-23,GOOGL,hold,50.0,0.0,medium,1.94,1.94,0.0,,"Hold — conviction 50, thesis stable"
2024-10-23,AMZN,hold,50.0,0.0,medium,1.99,1.99,0.0,,"Hold — conviction 50, thesis stable"
2024-10-23,QCOM,hold,50.0,0.0,medium,1.99,1.99,0.0,,"Hold — conviction 50, thesis stable"
2024-10-23,MSFT,hold,50.0,0.0,medium,1.88,1.88,0.0,,"Hold — conviction 50, thesis stable"
2024-10-23,TSLA,hold,50.0,0.0,medium,2.0,2.0,0.0,,"Hold — conviction 50, thesis stable"
2024-10-23,AAPL,hold,50.0,0.0,medium,1.98,1.98,0.0,,"Hold — conviction 50, thesis stable"
2024-10-23,AMD,hold,50.0,0.0,medium,2.04,2.04,0.0,,"Hold — conviction 50, thesis stable"
2024-10-23,NVDA,hold,50.0,0.0,medium,2.2,2.2,0.0,,"Hold — conviction 50, thesis stable"
2024-10-30,AVGO,hold,50.0,0.0,medium,2.13,2.13,0.0,,"Hold — conviction 50, thesis stable"
2024-10-30,META,hold,50.0,0.0,medium,2.07,2.07,0.0,,"Hold — conviction 50, thesis stable"
2024-10-30,GOOGL,hold,50.0,0.0,medium,1.93,1.93,0.0,,"Hold — conviction 50, thesis stable"
2024-10-30,AMZN,hold,50.0,0.0,medium,1.98,1.98,0.0,,"Hold — conviction 50, thesis stable"
2024-10-30,QCOM,hold,50.0,0.0,medium,1.95,1.95,0.0,,"Hold — conviction 50, thesis stable"
2024-10-30,MSFT,hold,50.0,0.0,medium,1.93,1.93,0.0,,"Hold — conviction 50, thesis stable"
2024-10-30,TSLA,hold,50.0,0.0,medium,1.94,1.94,0.0,,"Hold — conviction 50, thesis stable"
2024-10-30,AAPL,hold,50.0,0.0,medium,1.99,1.99,0.0,,"Hold — conviction 50, thesis stable"
2024-10-30,AMD,hold,50.0,0.0,medium,2.02,2.02,0.0,,"Hold — conviction 50, thesis stable"
2024-10-30,NVDA,hold,50.0,0.0,medium,2.28,2.28,0.0,,"Hold — conviction 50, thesis stable"
2024-11-06,AVGO,hold,50.0,0.0,medium,2.15,2.15,0.0,,"Hold — conviction 50, thesis stable"
2024-11-06,META,hold,50.0,0.0,medium,2.15,2.15,0.0,,"Hold — conviction 50, thesis stable"
2024-11-06,GOOGL,hold,50.0,0.0,medium,2.04,2.04,0.0,,"Hold — conviction 50, thesis stable"
2024-11-06,AMZN,hold,50.0,0.0,medium,2.05,2.05,0.0,,"Hold — conviction 50, thesis stable"
2024-11-06,QCOM,hold,48.0,0.0,medium,1.94,1.94,0.0,,"Hold — conviction 48, thesis stable"
2024-11-06,MSFT,hold,50.0,0.0,medium,1.95,1.95,0.0,,"Hold — conviction 50, thesis stable"
2024-11-06,TSLA,hold,50.0,0.0,medium,2.32,2.32,0.0,,"Hold — conviction 50, thesis stable"
2024-11-06,AAPL,hold,48.0,0.0,medium,1.97,1.97,0.0,,"Hold — conviction 48, thesis stable"
2024-11-06,AMD,hold,50.0,0.0,medium,1.94,1.94,0.0,,"Hold — conviction 50, thesis stable"
2024-11-06,NVDA,hold,50.0,0.0,medium,2.25,2.25,0.0,,"Hold — conviction 50, thesis stable"
2024-11-13,AVGO,hold,50.0,0.0,medium,2.14,2.14,0.0,,"Hold — conviction 50, thesis stable"
2024-11-13,META,hold,50.0,0.0,medium,2.04,2.04,0.0,,"Hold — conviction 50, thesis stable"
2024-11-13,GOOGL,hold,50.0,0.0,medium,2.03,2.03,0.0,,"Hold — conviction 50, thesis stable"
2024-11-13,AMZN,hold,50.0,0.0,medium,2.16,2.16,0.0,,"Hold — conviction 50, thesis stable"
2024-11-13,QCOM,hold,48.0,0.0,medium,1.96,1.96,0.0,,"Hold — conviction 48, thesis stable"
2024-11-13,MSFT,hold,50.0,0.0,medium,1.86,1.86,0.0,,"Hold — conviction 50, thesis stable"
2024-11-13,TSLA,hold,50.0,0.0,medium,2.55,2.55,0.0,,"Hold — conviction 50, thesis stable"
2024-11-13,AAPL,hold,50.0,0.0,medium,1.87,1.87,0.0,,"Hold — conviction 50, thesis stable"
2024-11-13,AMD,hold,50.0,0.0,medium,1.86,1.86,0.0,,"Hold — conviction 50, thesis stable"
2024-11-13,NVDA,hold,50.0,0.0,medium,2.31,2.31,0.0,,"Hold — conviction 50, thesis stable"
2024-11-20,AVGO,hold,50.0,0.0,medium,2.05,2.05,0.0,,"Hold — conviction 50, thesis stable"
2024-11-20,META,hold,50.0,0.0,medium,2.04,2.04,0.0,,"Hold — conviction 50, thesis stable"
2024-11-20,GOOGL,hold,50.0,0.0,medium,2.03,2.03,0.0,,"Hold — conviction 50, thesis stable"
2024-11-20,AMZN,hold,50.0,0.0,medium,2.21,2.21,0.0,,"Hold — conviction 50, thesis stable"
2024-11-20,QCOM,hold,50.0,0.0,medium,1.8,1.8,0.0,,"Hold — conviction 50, thesis stable"
2024-11-20,MSFT,hold,50.0,0.0,medium,1.86,1.86,0.0,,"Hold — conviction 50, thesis stable"
2024-11-20,TSLA,hold,50.0,0.0,medium,2.89,2.89,0.0,,"Hold — conviction 50, thesis stable"
2024-11-20,AAPL,hold,50.0,0.0,medium,1.87,1.87,0.0,,"Hold — conviction 50, thesis stable"
2024-11-20,AMD,hold,50.0,0.0,medium,1.77,1.77,0.0,,"Hold — conviction 50, thesis stable"
2024-11-20,NVDA,hold,50.0,0.0,medium,2.3,2.3,0.0,,"Hold — conviction 50, thesis stable"
2024-11-27,AVGO,hold,50.0,0.0,medium,1.95,1.95,0.0,,"Hold — conviction 50, thesis stable"
2024-11-27,META,hold,50.0,0.0,medium,2.02,2.02,0.0,,"Hold — conviction 50, thesis stable"
2024-11-27,GOOGL,hold,50.0,0.0,medium,2.02,2.02,0.0,,"Hold — conviction 50, thesis stable"
2024-11-27,AMZN,hold,50.0,0.0,medium,2.12,2.12,0.0,,"Hold — conviction 50, thesis stable"
2024-11-27,QCOM,hold,50.0,0.0,medium,1.75,1.75,0.0,,"Hold — conviction 50, thesis stable"
2024-11-27,MSFT,hold,50.0,0.0,medium,1.84,1.84,0.0,,"Hold — conviction 50, thesis stable"
2024-11-27,TSLA,hold,50.0,0.0,medium,3.03,3.03,0.0,,"Hold — conviction 50, thesis stable"
2024-11-27,AAPL,hold,50.0,0.0,medium,1.92,1.92,0.0,,"Hold — conviction 50, thesis stable"
2024-11-27,AMD,hold,50.0,0.0,medium,1.77,1.77,0.0,,"Hold — conviction 50, thesis stable"
2024-11-27,NVDA,hold,50.0,0.0,medium,2.32,2.32,0.0,,"Hold — conviction 50, thesis stable"
2024-12-04,AVGO,hold,50.0,0.0,medium,1.89,1.89,0.0,,"Hold — conviction 50, thesis stable"
2024-12-04,META,hold,50.0,0.0,medium,2.01,2.01,0.0,,"Hold — conviction 50, thesis stable"
2024-12-04,GOOGL,hold,50.0,0.0,medium,1.93,1.93,0.0,,"Hold — conviction 50, thesis stable"
2024-12-04,AMZN,hold,50.0,0.0,medium,2.13,2.13,0.0,,"Hold — conviction 50, thesis stable"
2024-12-04,QCOM,hold,50.0,0.0,medium,1.76,1.76,0.0,,"Hold — conviction 50, thesis stable"
2024-12-04,MSFT,hold,50.0,0.0,medium,1.86,1.86,0.0,,"Hold — conviction 50, thesis stable"
2024-12-04,TSLA,hold,50.0,0.0,medium,2.92,2.92,0.0,,"Hold — conviction 50, thesis stable"
2024-12-04,AAPL,hold,50.0,0.0,medium,1.96,1.96,0.0,,"Hold — conviction 50, thesis stable"
2024-12-04,AMD,hold,50.0,0.0,medium,1.73,1.73,0.0,,"Hold — conviction 50, thesis stable"
2024-12-04,NVDA,hold,50.0,0.0,medium,2.13,2.13,0.0,,"Hold — conviction 50, thesis stable"
2024-12-11,AVGO,hold,50.0,0.0,medium,1.97,1.97,0.0,,"Hold — conviction 50, thesis stable"
2024-12-11,META,hold,50.0,0.0,medium,2.12,2.12,0.0,,"Hold — conviction 50, thesis stable"
2024-12-11,GOOGL,hold,50.0,0.0,medium,1.94,1.94,0.0,,"Hold — conviction 50, thesis stable"
2024-12-11,AMZN,hold,50.0,0.0,medium,2.21,2.21,0.0,,"Hold — conviction 50, thesis stable"
2024-12-11,QCOM,hold,50.0,0.0,medium,1.8,1.8,0.0,,"Hold — conviction 50, thesis stable"
2024-12-11,MSFT,hold,50.0,0.0,medium,1.88,1.88,0.0,,"Hold — conviction 50, thesis stable"
2024-12-11,TSLA,hold,50.0,0.0,medium,3.07,3.07,0.0,,"Hold — conviction 50, thesis stable"
2024-12-11,AAPL,hold,50.0,0.0,medium,1.98,1.98,0.0,,"Hold — conviction 50, thesis stable"
2024-12-11,AMD,hold,50.0,0.0,medium,1.79,1.79,0.0,,"Hold — conviction 50, thesis stable"
2024-12-11,NVDA,hold,50.0,0.0,medium,2.23,2.23,0.0,,"Hold — conviction 50, thesis stable"
2024-12-18,AMD,exit,50.0,86.0,medium,1.6,0.0,-1.6,,Trailing stop EXIT: -29.7% from 90-day peak (threshold -25%)
2024-12-18,AVGO,hold,50.0,0.0,medium,2.1,2.1,0.0,,"Hold — conviction 50, thesis stable"
2024-12-18,META,hold,50.0,0.0,medium,2.16,2.16,0.0,,"Hold — conviction 50, thesis stable"
2024-12-18,GOOGL,hold,50.0,0.0,medium,2.16,2.16,0.0,,"Hold — conviction 50, thesis stable"
2024-12-18,AMZN,hold,50.0,0.0,medium,2.31,2.31,0.0,,"Hold — conviction 50, thesis stable"
2024-12-18,QCOM,hold,50.0,0.0,medium,1.75,1.75,0.0,,"Hold — conviction 50, thesis stable"
2024-12-18,MSFT,hold,50.0,0.0,medium,1.91,1.91,0.0,,"Hold — conviction 50, thesis stable"
2024-12-18,TSLA,hold,50.0,0.0,medium,3.61,3.61,0.0,,"Hold — conviction 50, thesis stable"
2024-12-18,AAPL,hold,50.0,0.0,medium,1.99,1.99,0.0,,"Hold — conviction 50, thesis stable"
2024-12-18,NVDA,hold,50.0,0.0,medium,2.12,2.12,0.0,,"Hold — conviction 50, thesis stable"
2024-12-25,INTC,initiate,50.0,50.0,medium,0.0,2.0,2.0,2.0,"All entry gates passed — conviction 50, thesis stable"
2024-12-25,AVGO,hold,50.0,0.0,medium,2.64,2.64,0.0,,"Hold — conviction 50, thesis stable"
2024-12-25,META,hold,50.0,0.0,medium,2.1,2.1,0.0,,"Hold — conviction 50, thesis stable"
2024-12-25,GOOGL,hold,50.0,0.0,medium,2.14,2.14,0.0,,"Hold — conviction 50, thesis stable"
2024-12-25,AMZN,hold,50.0,0.0,medium,2.27,2.27,0.0,,"Hold — conviction 50, thesis stable"
2024-12-25,QCOM,hold,50.0,0.0,medium,1.73,1.73,0.0,,"Hold — conviction 50, thesis stable"
2024-12-25,MSFT,hold,50.0,0.0,medium,1.92,1.92,0.0,,"Hold — conviction 50, thesis stable"
2024-12-25,TSLA,hold,50.0,0.0,medium,3.85,3.85,0.0,,"Hold — conviction 50, thesis stable"
2024-12-25,AAPL,hold,50.0,0.0,medium,2.06,2.06,0.0,,"Hold — conviction 50, thesis stable"
2024-12-25,NVDA,hold,50.0,0.0,medium,2.02,2.02,0.0,,"Hold — conviction 50, thesis stable"
2025-01-01,AVGO,hold,50.0,0.0,medium,2.75,2.75,0.0,,"Hold — conviction 50, thesis stable"
2025-01-01,META,hold,50.0,0.0,medium,2.08,2.08,0.0,,"Hold — conviction 50, thesis stable"
2025-01-01,GOOGL,hold,50.0,0.0,medium,2.16,2.16,0.0,,"Hold — conviction 50, thesis stable"
2025-01-01,AMZN,hold,50.0,0.0,medium,2.29,2.29,0.0,,"Hold — conviction 50, thesis stable"
2025-01-01,INTC,hold,50.0,0.0,medium,2.0,2.0,0.0,,"Hold — conviction 50, thesis stable"
2025-01-01,QCOM,hold,50.0,0.0,medium,1.74,1.74,0.0,,"Hold — conviction 50, thesis stable"
2025-01-01,MSFT,hold,50.0,0.0,medium,1.87,1.87,0.0,,"Hold — conviction 50, thesis stable"
2025-01-01,TSLA,hold,50.0,0.0,medium,3.92,3.92,0.0,,"Hold — conviction 50, thesis stable"
2025-01-01,AAPL,hold,50.0,0.0,medium,2.08,2.08,0.0,,"Hold — conviction 50, thesis stable"
2025-01-01,NVDA,hold,50.0,0.0,medium,2.13,2.13,0.0,,"Hold — conviction 50, thesis stable"
