review_date,ticker,action,thesis_conviction,action_score,conviction_bucket,prior_weight,new_weight,weight_change,suggested_weight,rationale
2024-11-06,AMD,hold,50.0,0.0,medium,1.96,1.96,0.0,,"Hold — conviction 50, thesis stable"
2024-11-06,LLY,hold,50.0,0.0,medium,1.87,1.87,0.0,,"Hold — conviction 50, thesis stable"
2024-11-06,AVGO,hold,50.0,0.0,medium,2.01,2.01,0.0,,"Hold — conviction 50, thesis stable"
2024-11-06,NVDA,hold,50.0,0.0,medium,2.35,2.35,0.0,,"Hold — conviction 50, thesis stable"
2024-11-06,PLTR,hold,50.0,0.0,medium,2.67,2.67,0.0,,"Hold — conviction 50, thesis stable"
2024-11-06,TSLA,hold,50.0,0.0,medium,2.26,2.26,0.0,,"Hold — conviction 50, thesis stable"
2024-11-06,HD,hold,50.0,0.0,medium,2.04,2.04,0.0,,"Hold — conviction 50, thesis stable"
2024-11-06,META,hold,50.0,0.0,medium,2.13,2.13,0.0,,"Hold — conviction 50, thesis stable"
2024-11-06,CAT,hold,50.0,0.0,medium,2.04,2.04,0.0,,"Hold — conviction 50, thesis stable"
2024-11-13,COST,hold,50.0,0.0,medium,1.97,1.97,0.0,,"Hold — conviction 50, thesis stable"
2024-11-13,AMD,hold,50.0,0.0,medium,1.87,1.87,0.0,,"Hold — conviction 50, thesis stable"
2024-11-13,LLY,hold,50.0,0.0,medium,1.67,1.67,0.0,,"Hold — conviction 50, thesis stable"
2024-11-13,AVGO,hold,50.0,0.0,medium,1.99,1.99,0.0,,"Hold — conviction 50, thesis stable"
2024-11-13,NVDA,hold,50.0,0.0,medium,2.39,2.39,0.0,,"Hold — conviction 50, thesis stable"
2024-11-13,PLTR,hold,50.0,0.0,medium,3.31,3.31,0.0,,"Hold — conviction 50, thesis stable"
2024-11-13,TSLA,hold,50.0,0.0,medium,2.47,2.47,0.0,,"Hold — conviction 50, thesis stable"
2024-11-13,HD,hold,50.0,0.0,medium,1.97,1.97,0.0,,"Hold — conviction 50, thesis stable"
2024-11-13,META,hold,50.0,0.0,medium,2.01,2.01,0.0,,"Hold — conviction 50, thesis stable"
2024-11-13,CAT,hold,50.0,0.0,medium,2.18,2.18,0.0,,"Hold — conviction 50, thesis stable"
2024-11-20,COST,hold,50.0,0.0,medium,2.02,2.02,0.0,,"Hold — conviction 50, thesis stable"
2024-11-20,AMD,hold,50.0,0.0,medium,1.77,1.77,0.0,,"Hold — conviction 50, thesis stable"
2024-11-20,LLY,hold,50.0,0.0,medium,1.72,1.72,0.0,,"Hold — conviction 50, thesis stable"
2024-11-20,AVGO,hold,50.0,0.0,medium,1.89,1.89,0.0,,"Hold — conviction 50, thesis stable"
2024-11-20,NVDA,hold,50.0,0.0,medium,2.36,2.36,0.0,,"Hold — conviction 50, thesis stable"
2024-11-20,PLTR,hold,50.0,0.0,medium,3.56,3.56,0.0,,"Hold — conviction 50, thesis stable"
2024-11-20,TSLA,hold,50.0,0.0,medium,2.79,2.79,0.0,,"Hold — conviction 50, thesis stable"
2024-11-20,HD,hold,50.0,0.0,medium,2.05,2.05,0.0,,"Hold — conviction 50, thesis stable"
2024-11-20,META,hold,50.0,0.0,medium,2.01,2.01,0.0,,"Hold — conviction 50, thesis stable"
2024-11-20,CAT,hold,50.0,0.0,medium,2.0,2.0,0.0,,"Hold — conviction 50, thesis stable"
2024-11-27,COST,hold,50.0,0.0,medium,2.03,2.03,0.0,,"Hold — conviction 50, thesis stable"
2024-11-27,AMD,hold,50.0,0.0,medium,1.76,1.76,0.0,,"Hold — conviction 50, thesis stable"
2024-11-27,LLY,hold,50.0,0.0,medium,1.62,1.62,0.0,,"Hold — conviction 50, thesis stable"
2024-11-27,AVGO,hold,50.0,0.0,medium,1.8,1.8,0.0,,"Hold — conviction 50, thesis stable"
2024-11-27,NVDA,hold,50.0,0.0,medium,2.38,2.38,0.0,,"Hold — conviction 50, thesis stable"
2024-11-27,PLTR,hold,50.0,0.0,medium,3.68,3.68,0.0,,"Hold — conviction 50, thesis stable"
2024-11-27,TSLA,hold,50.0,0.0,medium,2.92,2.92,0.0,,"Hold — conviction 50, thesis stable"
2024-11-27,HD,hold,50.0,0.0,medium,2.02,2.02,0.0,,"Hold — conviction 50, thesis stable"
2024-11-27,META,hold,50.0,0.0,medium,1.98,1.98,0.0,,"Hold — conviction 50, thesis stable"
2024-11-27,CAT,hold,50.0,0.0,medium,1.99,1.99,0.0,,"Hold — conviction 50, thesis stable"
2024-12-04,COST,hold,50.0,0.0,medium,2.07,2.07,0.0,,"Hold — conviction 50, thesis stable"
2024-12-04,AMD,hold,50.0,0.0,medium,1.72,1.72,0.0,,"Hold — conviction 50, thesis stable"
2024-12-04,LLY,hold,50.0,0.0,medium,1.67,1.67,0.0,,"Hold — conviction 50, thesis stable"
2024-12-04,AVGO,hold,50.0,0.0,medium,1.74,1.74,0.0,,"Hold — conviction 50, thesis stable"
2024-12-04,NVDA,hold,50.0,0.0,medium,2.18,2.18,0.0,,"Hold — conviction 50, thesis stable"
2024-12-04,PLTR,hold,50.0,0.0,medium,3.86,3.86,0.0,,"Hold — conviction 50, thesis stable"
2024-12-04,TSLA,hold,50.0,0.0,medium,2.8,2.8,0.0,,"Hold — conviction 50, thesis stable"
2024-12-04,HD,hold,50.0,0.0,medium,2.14,2.14,0.0,,"Hold — conviction 50, thesis stable"
2024-12-04,META,hold,50.0,0.0,medium,1.97,1.97,0.0,,"Hold — conviction 50, thesis stable"
2024-12-04,CAT,hold,50.0,0.0,medium,2.08,2.08,0.0,,"Hold — conviction 50, thesis stable"
2024-12-11,COST,hold,50.0,0.0,medium,2.09,2.09,0.0,,"Hold — conviction 50, thesis stable"
2024-12-11,AMD,hold,50.0,0.0,medium,1.78,1.78,0.0,,"Hold — conviction 50, thesis stable"
2024-12-11,LLY,hold,50.0,0.0,medium,1.72,1.72,0.0,,"Hold — conviction 50, thesis stable"
2024-12-11,AVGO,hold,50.0,0.0,medium,1.81,1.81,0.0,,"Hold — conviction 50, thesis stable"
2024-12-11,NVDA,hold,50.0,0.0,medium,2.29,2.29,0.0,,"Hold — conviction 50, thesis stable"
2024-12-11,PLTR,hold,50.0,0.0,medium,3.99,3.99,0.0,,"Hold — conviction 50, thesis stable"
2024-12-11,TSLA,hold,50.0,0.0,medium,2.95,2.95,0.0,,"Hold — conviction 50, thesis stable"
2024-12-11,HD,hold,50.0,0.0,medium,2.09,2.09,0.0,,"Hold — conviction 50, thesis stable"
2024-12-11,META,hold,50.0,0.0,medium,2.07,2.07,0.0,,"Hold — conviction 50, thesis stable"
2024-12-11,CAT,hold,50.0,0.0,medium,2.01,2.01,0.0,,"Hold — conviction 50, thesis stable"
2024-12-18,COST,hold,50.0,0.0,medium,2.09,2.09,0.0,,"Hold — conviction 50, thesis stable"
2024-12-18,AMD,hold,50.0,0.0,medium,1.6,1.6,0.0,,"Hold — conviction 50, thesis stable"
2024-12-18,LLY,hold,50.0,0.0,medium,1.64,1.64,0.0,,"Hold — conviction 50, thesis stable"
2024-12-18,AVGO,hold,50.0,0.0,medium,1.94,1.94,0.0,,"Hold — conviction 50, thesis stable"
2024-12-18,NVDA,hold,50.0,0.0,medium,2.19,2.19,0.0,,"Hold — conviction 50, thesis stable"
2024-12-18,PLTR,hold,50.0,0.0,medium,4.13,4.13,0.0,,"Hold — conviction 50, thesis stable"
2024-12-18,TSLA,hold,50.0,0.0,medium,3.48,3.48,0.0,,"Hold — conviction 50, thesis stable"
2024-12-18,HD,hold,50.0,0.0,medium,2.05,2.05,0.0,,"Hold — conviction 50, thesis stable"
2024-12-18,META,hold,50.0,0.0,medium,2.13,2.13,0.0,,"Hold — conviction 50, thesis stable"
2024-12-18,CAT,hold,50.0,0.0,medium,1.95,1.95,0.0,,"Hold — conviction 50, thesis stable"
2024-12-25,COST,hold,50.0,0.0,medium,2.09,2.09,0.0,,"Hold — conviction 50, thesis stable"
2024-12-25,AMD,hold,50.0,0.0,medium,1.54,1.54,0.0,,"Hold — conviction 50, thesis stable"
2024-12-25,LLY,hold,50.0,0.0,medium,1.63,1.63,0.0,,"Hold — conviction 50, thesis stable"
2024-12-25,AVGO,hold,50.0,0.0,medium,2.44,2.44,0.0,,"Hold — conviction 50, thesis stable"
2024-12-25,NVDA,hold,50.0,0.0,medium,2.08,2.08,0.0,,"Hold — conviction 50, thesis stable"
2024-12-25,PLTR,hold,50.0,0.0,medium,4.19,4.19,0.0,,"Hold — conviction 50, thesis stable"
2024-12-25,TSLA,hold,50.0,0.0,medium,3.71,3.71,0.0,,"Hold — conviction 50, thesis stable"
2024-12-25,HD,hold,50.0,0.0,medium,1.97,1.97,0.0,,"Hold — conviction 50, thesis stable"
2024-12-25,META,hold,50.0,0.0,medium,2.07,2.07,0.0,,"Hold — conviction 50, thesis stable"
2024-12-25,CAT,hold,50.0,0.0,medium,1.88,1.88,0.0,,"Hold — conviction 50, thesis stable"
2025-01-01,AMD,exit,50.0,86.0,medium,1.54,1.53,-0.02,,Trailing stop EXIT: -30.1% from 90-day peak (threshold -30%)
2025-01-01,COST,hold,50.0,0.0,medium,2.0,2.0,0.0,,"Hold — conviction 50, thesis stable"
2025-01-01,LLY,hold,50.0,0.0,medium,1.63,1.63,0.0,,"Hold — conviction 50, thesis stable"
2025-01-01,AVGO,hold,50.0,0.0,medium,2.53,2.53,0.0,,"Hold — conviction 50, thesis stable"
2025-01-01,NVDA,hold,50.0,0.0,medium,2.19,2.19,0.0,,"Hold — conviction 50, thesis stable"
2025-01-01,PLTR,hold,50.0,0.0,medium,4.66,4.66,0.0,,"Hold — conviction 50, thesis stable"
2025-01-01,TSLA,hold,50.0,0.0,medium,3.77,3.77,0.0,,"Hold — conviction 50, thesis stable"
2025-01-01,HD,hold,50.0,0.0,medium,1.92,1.92,0.0,,"Hold — conviction 50, thesis stable"
2025-01-01,META,hold,50.0,0.0,medium,2.03,2.03,0.0,,"Hold — conviction 50, thesis stable"
2025-01-01,CAT,hold,50.0,0.0,medium,1.83,1.83,0.0,,"Hold — conviction 50, thesis stable"
