review_date,ticker,action,thesis_conviction,action_score,conviction_bucket,prior_weight,new_weight,weight_change,suggested_weight,rationale
2025-12-03,AAPL,hold,50.0,0.0,medium,2.06,2.06,0.0,,"Hold — conviction 50, thesis stable"
2025-12-03,MSFT,hold,50.0,0.0,medium,1.89,1.89,0.0,,"Hold — conviction 50, thesis stable"
2025-12-03,META,hold,50.0,0.0,medium,1.91,1.91,0.0,,"Hold — conviction 50, thesis stable"
2025-12-03,NVDA,hold,50.0,0.0,medium,1.99,1.99,0.0,,"Hold — conviction 50, thesis forming"
2025-12-03,AMD,hold,50.0,0.0,medium,1.85,1.85,0.0,,"Hold — conviction 50, thesis stable"
2025-12-10,AAPL,hold,50.0,0.0,medium,2.11,2.11,0.0,,"Hold — conviction 50, thesis stable"
2025-12-10,MSFT,hold,50.0,0.0,medium,1.86,1.86,0.0,,"Hold — conviction 50, thesis stable"
2025-12-10,META,hold,50.0,0.0,medium,1.93,1.93,0.0,,"Hold — conviction 50, thesis stable"
2025-12-10,NVDA,hold,50.0,0.0,medium,1.98,1.98,0.0,,"Hold — conviction 50, thesis forming"
2025-12-10,AMD,hold,50.0,0.0,medium,1.87,1.87,0.0,,"Hold — conviction 50, thesis stable"
2025-12-17,AAPL,hold,50.0,0.0,medium,2.07,2.07,0.0,,"Hold — conviction 50, thesis stable"
2025-12-17,MSFT,hold,50.0,0.0,medium,1.86,1.86,0.0,,"Hold — conviction 50, thesis stable"
2025-12-17,META,hold,50.0,0.0,medium,1.96,1.96,0.0,,"Hold — conviction 50, thesis stable"
2025-12-17,NVDA,hold,50.0,0.0,medium,2.03,2.03,0.0,,"Hold — conviction 50, thesis forming"
2025-12-17,AMD,hold,50.0,0.0,medium,1.91,1.91,0.0,,"Hold — conviction 50, thesis stable"
2025-12-24,AAPL,hold,50.0,0.0,medium,2.03,2.03,0.0,,"Hold — conviction 50, thesis stable"
2025-12-24,MSFT,hold,50.0,0.0,medium,1.86,1.86,0.0,,"Hold — conviction 50, thesis stable"
2025-12-24,META,hold,50.0,0.0,medium,1.97,1.97,0.0,,"Hold — conviction 50, thesis stable"
2025-12-24,NVDA,hold,50.0,0.0,medium,1.89,1.89,0.0,,"Hold — conviction 50, thesis forming"
2025-12-24,AMD,hold,50.0,0.0,medium,1.71,1.71,0.0,,"Hold — conviction 50, thesis stable"
2025-12-31,AAPL,hold,50.0,0.0,medium,2.03,2.03,0.0,,"Hold — conviction 50, thesis stable"
2025-12-31,MSFT,hold,50.0,0.0,medium,1.9,1.9,0.0,,"Hold — conviction 50, thesis stable"
2025-12-31,META,hold,50.0,0.0,medium,2.01,2.01,0.0,,"Hold — conviction 50, thesis stable"
2025-12-31,NVDA,hold,50.0,0.0,medium,2.08,2.08,0.0,,"Hold — conviction 50, thesis forming"
2025-12-31,AMD,hold,50.0,0.0,medium,1.85,1.85,0.0,,"Hold — conviction 50, thesis stable"
2026-01-07,AAPL,hold,50.0,0.0,medium,2.02,2.02,0.0,,"Hold — conviction 50, thesis stable"
2026-01-07,MSFT,hold,50.0,0.0,medium,1.88,1.88,0.0,,"Hold — conviction 50, thesis stable"
2026-01-07,META,hold,50.0,0.0,medium,1.99,1.99,0.0,,"Hold — conviction 50, thesis stable"
2026-01-07,NVDA,hold,50.0,0.0,medium,2.06,2.06,0.0,,"Hold — conviction 50, thesis forming"
2026-01-07,AMD,hold,50.0,0.0,medium,1.84,1.84,0.0,,"Hold — conviction 50, thesis stable"
2026-01-14,AAPL,hold,50.0,0.0,medium,1.94,1.94,0.0,,"Hold — conviction 50, thesis stable"
2026-01-14,MSFT,hold,50.0,0.0,medium,1.89,1.89,0.0,,"Hold — conviction 50, thesis stable"
2026-01-14,META,hold,50.0,0.0,medium,1.96,1.96,0.0,,"Hold — conviction 50, thesis stable"
2026-01-14,NVDA,hold,50.0,0.0,medium,2.09,2.09,0.0,,"Hold — conviction 50, thesis forming"
2026-01-14,AMD,hold,50.0,0.0,medium,1.81,1.81,0.0,,"Hold — conviction 50, thesis stable"
2026-01-21,AAPL,hold,50.0,0.0,medium,1.94,1.94,0.0,,"Hold — conviction 50, thesis stable"
2026-01-21,MSFT,hold,50.0,0.0,medium,1.79,1.79,0.0,,"Hold — conviction 50, thesis stable"
2026-01-21,META,hold,50.0,0.0,medium,1.86,1.86,0.0,,"Hold — conviction 50, thesis stable"
2026-01-21,NVDA,hold,50.0,0.0,medium,2.03,2.03,0.0,,"Hold — conviction 50, thesis forming"
2026-01-21,AMD,hold,50.0,0.0,medium,1.93,1.93,0.0,,"Hold — conviction 50, thesis stable"
2026-01-28,AAPL,hold,50.0,0.0,medium,1.84,1.84,0.0,,"Hold — conviction 50, thesis stable"
2026-01-28,MSFT,hold,50.0,0.0,medium,1.73,1.73,0.0,,"Hold — conviction 50, thesis stable"
2026-01-28,META,hold,50.0,0.0,medium,1.85,1.85,0.0,,"Hold — conviction 50, thesis stable"
2026-01-28,NVDA,hold,50.0,0.0,medium,2.03,2.03,0.0,,"Hold — conviction 50, thesis stable"
2026-01-28,AMD,hold,50.0,0.0,medium,2.16,2.16,0.0,,"Hold — conviction 50, thesis stable"
2026-02-04,AAPL,hold,50.0,0.0,medium,1.9,1.9,0.0,,"Hold — conviction 50, thesis stable"
2026-02-04,MSFT,hold,50.0,0.0,medium,1.87,1.87,0.0,,"Hold — conviction 50, thesis stable"
2026-02-04,META,hold,50.0,0.0,medium,2.01,2.01,0.0,,"Hold — conviction 50, thesis stable"
2026-02-04,NVDA,hold,50.0,0.0,medium,2.11,2.11,0.0,,"Hold — conviction 50, thesis stable"
2026-02-04,AMD,hold,50.0,0.0,medium,2.17,2.17,0.0,,"Hold — conviction 50, thesis stable"
2026-02-11,AAPL,hold,50.0,0.0,medium,2.06,2.06,0.0,,"Hold — conviction 50, thesis stable"
2026-02-11,MSFT,hold,50.0,0.0,medium,1.62,1.62,0.0,,"Hold — conviction 50, thesis stable"
2026-02-11,META,hold,50.0,0.0,medium,2.03,2.03,0.0,,"Hold — conviction 50, thesis stable"
2026-02-11,NVDA,hold,50.0,0.0,medium,1.93,1.93,0.0,,"Hold — conviction 50, thesis stable"
2026-02-11,AMD,hold,50.0,0.0,medium,1.73,1.73,0.0,,"Hold — conviction 50, thesis stable"
2026-02-18,AAPL,hold,50.0,0.0,medium,2.05,2.05,0.0,,"Hold — conviction 50, thesis stable"
2026-02-18,MSFT,hold,50.0,0.0,medium,1.58,1.58,0.0,,"Hold — conviction 50, thesis stable"
2026-02-18,META,hold,50.0,0.0,medium,2.02,2.02,0.0,,"Hold — conviction 50, thesis stable"
2026-02-18,NVDA,hold,50.0,0.0,medium,2.1,2.1,0.0,,"Hold — conviction 50, thesis stable"
2026-02-18,AMD,hold,50.0,0.0,medium,1.84,1.84,0.0,,"Hold — conviction 50, thesis stable"
2026-02-25,AAPL,hold,50.0,0.0,medium,1.98,1.98,0.0,,"Hold — conviction 50, thesis stable"
2026-02-25,MSFT,hold,50.0,0.0,medium,1.56,1.56,0.0,,"Hold — conviction 50, thesis stable"
2026-02-25,META,hold,50.0,0.0,medium,1.95,1.95,0.0,,"Hold — conviction 50, thesis stable"
2026-02-25,NVDA,hold,50.0,0.0,medium,2.08,2.08,0.0,,"Hold — conviction 50, thesis stable"
2026-02-25,AMD,hold,50.0,0.0,medium,1.73,1.73,0.0,,"Hold — conviction 50, thesis stable"
