review_date,ticker,action,thesis_conviction,action_score,conviction_bucket,prior_weight,new_weight,weight_change,suggested_weight,rationale
2024-08-03,LRCX,exit,50.0,86.0,medium,6.66,0.0,-6.66,,Trailing stop EXIT: -32.3% from 90-day peak (threshold -30%)
2024-08-03,INTC,initiate,58.0,65.2,medium,0.0,3.84,3.84,3.7,"All entry gates passed — conviction 58, thesis weakening (claim impact: +3.6%)"
2024-08-03,PLTR,initiate,50.0,50.0,medium,0.0,2.49,2.49,2.5,"All entry gates passed — conviction 50, thesis forming"
2024-08-03,MSFT,hold,48.0,0.0,medium,2.51,2.51,0.0,,"Hold — conviction 48, thesis forming"
2024-08-03,AMAT,hold,50.0,0.0,medium,2.43,2.43,0.0,,"Hold — conviction 50, thesis forming"
2024-08-03,ORCL,hold,65.7,0.0,high,4.83,4.83,0.0,,"Hold — conviction 66, thesis strengthening"
2024-08-03,AAPL,hold,48.0,0.0,medium,3.12,3.12,0.0,,"Hold — conviction 48, thesis forming"
2024-08-03,AMD,hold,58.4,0.0,medium,3.93,3.93,0.0,,"Hold — conviction 58, thesis strengthening"
2024-08-03,NVDA,hold,66.6,0.0,high,5.03,5.03,0.0,,"Hold — conviction 67, thesis strengthening"
2024-08-03,AVGO,hold,77.0,0.0,high,6.52,6.52,0.0,,"Hold — conviction 77, thesis strengthening"
2024-08-04,INTC,exit,55.6,86.0,medium,3.84,0.0,-3.84,,Trailing stop EXIT: -38.4% from 90-day peak (threshold -30%)
2024-08-04,TXN,initiate,45.2,45.2,medium,0.0,1.81,1.81,1.8,"All entry gates passed — conviction 45, thesis weakening"
2024-08-04,MSFT,hold,48.0,0.0,medium,2.5,2.5,0.0,,"Hold — conviction 48, thesis forming"
2024-08-04,AMAT,hold,50.0,0.0,medium,2.43,2.43,0.0,,"Hold — conviction 50, thesis forming"
2024-08-04,ORCL,hold,65.7,0.0,high,4.81,4.81,0.0,,"Hold — conviction 66, thesis strengthening"
2024-08-04,PLTR,hold,50.0,0.0,medium,2.49,2.49,0.0,,"Hold — conviction 50, thesis forming"
2024-08-04,AAPL,hold,48.0,0.0,medium,3.11,3.11,0.0,,"Hold — conviction 48, thesis forming"
2024-08-04,AMD,hold,58.4,0.0,medium,3.91,3.91,0.0,,"Hold — conviction 58, thesis strengthening"
2024-08-04,NVDA,hold,66.6,0.0,high,5.02,5.02,0.0,,"Hold — conviction 67, thesis strengthening"
2024-08-04,AVGO,hold,77.0,0.0,high,6.5,6.5,0.0,,"Hold — conviction 77, thesis strengthening"
2024-08-05,CSCO,initiate,65.7,65.7,high,0.0,4.91,4.91,4.9,"All entry gates passed — conviction 66, thesis strengthening"
2024-08-05,MSFT,hold,48.0,0.0,medium,2.51,2.51,0.0,,"Hold — conviction 48, thesis forming"
2024-08-05,AMAT,hold,50.0,0.0,medium,2.43,2.43,0.0,,"Hold — conviction 50, thesis forming"
2024-08-05,ORCL,hold,65.7,0.0,high,4.82,4.82,0.0,,"Hold — conviction 66, thesis strengthening"
2024-08-05,PLTR,hold,50.0,0.0,medium,2.5,2.5,0.0,,"Hold — conviction 50, thesis forming"
2024-08-05,AAPL,hold,48.0,0.0,medium,3.11,3.11,0.0,,"Hold — conviction 48, thesis forming"
2024-08-05,AMD,hold,58.4,0.0,medium,3.92,3.92,0.0,,"Hold — conviction 58, thesis strengthening"
2024-08-05,NVDA,hold,66.6,0.0,high,5.03,5.03,0.0,,"Hold — conviction 67, thesis strengthening"
2024-08-05,TXN,hold,45.2,0.0,medium,1.81,1.81,0.0,,"Hold — conviction 45, thesis weakening"
2024-08-05,AVGO,hold,77.0,0.0,high,6.51,6.51,0.0,,"Hold — conviction 77, thesis strengthening"
2024-08-06,MSFT,hold,48.0,0.0,medium,2.49,2.49,0.0,,"Hold — conviction 48, thesis forming"
2024-08-06,CSCO,hold,65.7,0.0,high,4.91,4.91,0.0,,"Hold — conviction 66, thesis strengthening"
2024-08-06,AMAT,hold,50.0,0.0,medium,2.5,2.5,0.0,,"Hold — conviction 50, thesis forming"
2024-08-06,ORCL,hold,65.7,0.0,high,4.76,4.76,0.0,,"Hold — conviction 66, thesis strengthening"
2024-08-06,PLTR,hold,68.9,0.0,high,2.5,2.5,0.0,,"Hold — conviction 69, thesis strengthening"
2024-08-06,AAPL,hold,48.0,0.0,medium,3.05,3.05,0.0,,"Hold — conviction 48, thesis forming"
2024-08-06,AMD,hold,58.4,0.0,medium,4.1,4.1,0.0,,"Hold — conviction 58, thesis strengthening"
2024-08-06,NVDA,hold,66.6,0.0,high,4.84,4.84,0.0,,"Hold — conviction 67, thesis strengthening"
2024-08-06,TXN,hold,45.2,0.0,medium,1.8,1.8,0.0,,"Hold — conviction 45, thesis weakening"
2024-08-06,AVGO,hold,77.0,0.0,high,6.61,6.61,0.0,,"Hold — conviction 77, thesis strengthening"
2024-08-07,AMD,exit,57.2,86.0,medium,3.92,0.0,-3.92,,Trailing stop EXIT: -30.1% from 90-day peak (threshold -30%)
2024-08-07,MSFT,hold,50.0,0.0,medium,2.49,2.49,0.0,,"Hold — conviction 50, thesis forming"
2024-08-07,CSCO,hold,65.7,0.0,high,4.9,4.9,0.0,,"Hold — conviction 66, thesis strengthening"
2024-08-07,AMAT,hold,50.0,0.0,medium,2.49,2.49,0.0,,"Hold — conviction 50, thesis forming"
2024-08-07,ORCL,hold,65.7,0.0,high,4.72,4.72,0.0,,"Hold — conviction 66, thesis strengthening"
2024-08-07,PLTR,hold,68.9,0.0,high,2.73,2.73,0.0,,"Hold — conviction 69, thesis strengthening"
2024-08-07,AAPL,hold,48.0,0.0,medium,2.98,2.98,0.0,,"Hold — conviction 48, thesis forming"
2024-08-07,NVDA,hold,66.6,0.0,high,4.97,4.97,0.0,,"Hold — conviction 67, thesis strengthening"
2024-08-07,TXN,hold,45.2,0.0,medium,1.84,1.84,0.0,,"Hold — conviction 45, thesis weakening"
2024-08-07,AVGO,hold,77.0,0.0,high,6.63,6.63,0.0,,"Hold — conviction 77, thesis strengthening"
2024-08-08,KLAC,initiate,73.5,77.7,high,0.0,6.08,6.08,6.0,"All entry gates passed — conviction 74, thesis strengthening (claim impact: +2.1%)"
2024-08-08,MSFT,hold,50.0,0.0,medium,2.51,2.51,0.0,,"Hold — conviction 50, thesis forming"
2024-08-08,CSCO,hold,65.7,0.0,high,4.95,4.95,0.0,,"Hold — conviction 66, thesis strengthening"
2024-08-08,AMAT,hold,50.0,0.0,medium,2.45,2.45,0.0,,"Hold — conviction 50, thesis forming"
2024-08-08,ORCL,hold,65.7,0.0,high,4.68,4.68,0.0,,"Hold — conviction 66, thesis strengthening"
2024-08-08,PLTR,hold,68.9,0.0,high,2.73,2.73,0.0,,"Hold — conviction 69, thesis strengthening"
2024-08-08,AAPL,hold,48.0,0.0,medium,3.05,3.05,0.0,,"Hold — conviction 48, thesis forming"
2024-08-08,NVDA,hold,66.6,0.0,high,4.76,4.76,0.0,,"Hold — conviction 67, thesis strengthening"
2024-08-08,TXN,hold,45.2,0.0,medium,1.83,1.83,0.0,,"Hold — conviction 45, thesis weakening"
2024-08-08,AVGO,hold,77.0,0.0,high,6.34,6.34,0.0,,"Hold — conviction 77, thesis strengthening"
2024-08-09,MSFT,hold,50.0,0.0,medium,2.46,2.46,0.0,,"Hold — conviction 50, thesis forming"
2024-08-09,CSCO,hold,65.7,0.0,high,4.88,4.88,0.0,,"Hold — conviction 66, thesis strengthening"
2024-08-09,AMAT,hold,50.0,0.0,medium,2.54,2.54,0.0,,"Hold — conviction 50, thesis forming"
2024-08-09,ORCL,hold,65.7,0.0,high,4.65,4.65,0.0,,"Hold — conviction 66, thesis strengthening"
2024-08-09,PLTR,hold,68.9,0.0,high,2.95,2.95,0.0,,"Hold — conviction 69, thesis strengthening"
2024-08-09,AAPL,hold,48.0,0.0,medium,3.01,3.01,0.0,,"Hold — conviction 48, thesis forming"
2024-08-09,NVDA,hold,66.6,0.0,high,4.91,4.91,0.0,,"Hold — conviction 67, thesis strengthening"
2024-08-09,KLAC,hold,70.6,0.0,high,6.08,6.08,0.0,,"Hold — conviction 71, thesis strengthening"
2024-08-09,TXN,hold,45.2,0.0,medium,1.86,1.86,0.0,,"Hold — conviction 45, thesis weakening"
2024-08-09,AVGO,hold,77.0,0.0,high,6.58,6.58,0.0,,"Hold — conviction 77, thesis strengthening"
2024-08-10,MSFT,hold,50.0,0.0,medium,2.47,2.47,0.0,,"Hold — conviction 50, thesis forming"
2024-08-10,CSCO,hold,65.7,0.0,high,4.81,4.81,0.0,,"Hold — conviction 66, thesis strengthening"
2024-08-10,AMAT,hold,50.0,0.0,medium,2.54,2.54,0.0,,"Hold — conviction 50, thesis forming"
2024-08-10,ORCL,hold,65.7,0.0,high,4.74,4.74,0.0,,"Hold — conviction 66, thesis strengthening"
2024-08-10,PLTR,hold,68.9,0.0,high,3.01,3.01,0.0,,"Hold — conviction 69, thesis strengthening"
2024-08-10,AAPL,hold,50.0,0.0,medium,3.04,3.04,0.0,,"Hold — conviction 50, thesis forming"
2024-08-10,NVDA,hold,66.6,0.0,high,4.87,4.87,0.0,,"Hold — conviction 67, thesis strengthening"
2024-08-10,KLAC,hold,70.6,0.0,high,6.0,6.0,0.0,,"Hold — conviction 71, thesis strengthening"
2024-08-10,TXN,hold,45.2,0.0,medium,1.84,1.84,0.0,,"Hold — conviction 45, thesis weakening"
2024-08-10,AVGO,hold,77.0,0.0,high,6.66,6.66,0.0,,"Hold — conviction 77, thesis strengthening"
2024-08-11,MSFT,hold,50.0,0.0,medium,2.47,2.47,0.0,,"Hold — conviction 50, thesis forming"
2024-08-11,CSCO,hold,65.7,0.0,high,4.81,4.81,0.0,,"Hold — conviction 66, thesis strengthening"
2024-08-11,AMAT,hold,50.0,0.0,medium,2.54,2.54,0.0,,"Hold — conviction 50, thesis forming"
2024-08-11,ORCL,hold,65.7,0.0,high,4.74,4.74,0.0,,"Hold — conviction 66, thesis strengthening"
2024-08-11,PLTR,hold,68.9,0.0,high,3.01,3.01,0.0,,"Hold — conviction 69, thesis strengthening"
2024-08-11,AAPL,hold,50.0,0.0,medium,3.04,3.04,0.0,,"Hold — conviction 50, thesis forming"
2024-08-11,NVDA,hold,66.6,0.0,high,4.87,4.87,0.0,,"Hold — conviction 67, thesis strengthening"
2024-08-11,KLAC,hold,70.6,0.0,high,6.0,6.0,0.0,,"Hold — conviction 71, thesis strengthening"
2024-08-11,TXN,hold,45.2,0.0,medium,1.84,1.84,0.0,,"Hold — conviction 45, thesis weakening"
2024-08-11,AVGO,hold,77.0,0.0,high,6.66,6.66,0.0,,"Hold — conviction 77, thesis strengthening"
2024-08-12,MSFT,hold,50.0,0.0,medium,2.47,2.47,0.0,,"Hold — conviction 50, thesis forming"
2024-08-12,CSCO,hold,65.7,0.0,high,4.81,4.81,0.0,,"Hold — conviction 66, thesis strengthening"
2024-08-12,AMAT,hold,50.0,0.0,medium,2.54,2.54,0.0,,"Hold — conviction 50, thesis forming"
2024-08-12,ORCL,hold,65.7,0.0,high,4.74,4.74,0.0,,"Hold — conviction 66, thesis strengthening"
2024-08-12,PLTR,hold,68.9,0.0,high,3.01,3.01,0.0,,"Hold — conviction 69, thesis strengthening"
2024-08-12,AAPL,hold,50.0,0.0,medium,3.04,3.04,0.0,,"Hold — conviction 50, thesis forming"
2024-08-12,NVDA,hold,66.6,0.0,high,4.87,4.87,0.0,,"Hold — conviction 67, thesis strengthening"
2024-08-12,KLAC,hold,70.6,0.0,high,6.0,6.0,0.0,,"Hold — conviction 71, thesis strengthening"
2024-08-12,TXN,hold,45.2,0.0,medium,1.84,1.84,0.0,,"Hold — conviction 45, thesis weakening"
2024-08-12,AVGO,hold,77.0,0.0,high,6.66,6.66,0.0,,"Hold — conviction 77, thesis strengthening"
2024-08-13,NVDA,add,66.6,55.0,high,5.06,6.74,1.69,6.76,Winner with strong conviction and attractive valuation — add
2024-08-13,KLAC,add,73.5,55.0,high,6.07,8.22,2.15,8.21,Winner with strong conviction and attractive valuation — add
2024-08-13,AVGO,add,77.0,55.0,high,6.66,8.82,2.17,8.83,Winner with strong conviction and attractive valuation — add
2024-08-13,MSFT,hold,50.0,0.0,medium,2.47,2.47,0.0,,"Hold — conviction 50, thesis forming"
2024-08-13,CSCO,hold,65.7,0.0,high,4.73,4.73,0.0,,"Hold — conviction 66, thesis strengthening"
2024-08-13,AMAT,hold,50.0,0.0,medium,2.55,2.55,0.0,,"Hold — conviction 50, thesis forming"
2024-08-13,ORCL,hold,65.7,0.0,high,4.74,4.74,0.0,,"Hold — conviction 66, thesis strengthening"
2024-08-13,PLTR,hold,68.9,0.0,high,2.93,2.93,0.0,,"Hold — conviction 69, thesis strengthening"
2024-08-13,AAPL,hold,50.0,0.0,medium,3.05,3.05,0.0,,"Hold — conviction 50, thesis forming"
2024-08-13,TXN,hold,45.2,0.0,medium,1.84,1.84,0.0,,"Hold — conviction 45, thesis weakening"
2024-08-14,ORCL,add,65.7,55.0,high,4.69,6.25,1.56,6.22,Winner with strong conviction and attractive valuation — add
2024-08-14,NVDA,add,66.6,55.0,high,6.74,8.32,1.57,8.32,Winner with strong conviction and attractive valuation — add
2024-08-14,KLAC,add,73.5,55.0,high,8.22,9.97,1.74,10.0,Winner with strong conviction and attractive valuation — add
2024-08-14,AVGO,add,77.0,55.0,high,8.82,9.99,1.16,10.0,Winner with strong conviction and attractive valuation — add
2024-08-14,MSFT,hold,50.0,0.0,medium,2.45,2.45,0.0,,"Hold — conviction 50, thesis forming"
2024-08-14,CSCO,hold,50.2,0.0,medium,4.68,4.68,0.0,,"Hold — conviction 50, thesis weakening"
2024-08-14,AMAT,hold,50.0,0.0,medium,2.59,2.59,0.0,,"Hold — conviction 50, thesis forming"
2024-08-14,PLTR,hold,71.8,0.0,high,2.96,2.96,0.0,,"Hold — conviction 72, thesis strengthening"
2024-08-14,AAPL,hold,50.0,0.0,medium,3.03,3.03,0.0,,"Hold — conviction 50, thesis forming"
2024-08-14,TXN,hold,45.2,0.0,medium,1.84,1.84,0.0,,"Hold — conviction 45, thesis weakening"
2024-08-15,ORCL,add,65.7,55.0,high,6.25,7.63,1.38,7.63,Winner with strong conviction and attractive valuation — add
2024-08-15,MSFT,hold,50.0,0.0,medium,2.46,2.46,0.0,,"Hold — conviction 50, thesis forming"
2024-08-15,CSCO,hold,50.2,0.0,medium,4.67,4.67,0.0,,"Hold — conviction 50, thesis weakening"
2024-08-15,AMAT,hold,50.0,0.0,medium,2.6,2.6,0.0,,"Hold — conviction 50, thesis forming"
2024-08-15,PLTR,hold,71.8,0.0,high,3.01,3.01,0.0,,"Hold — conviction 72, thesis strengthening"
2024-08-15,AAPL,hold,50.0,0.0,medium,3.03,3.03,0.0,,"Hold — conviction 50, thesis forming"
2024-08-15,NVDA,hold,66.6,0.0,high,8.32,8.32,0.0,,Hold — add blocked by guard
2024-08-15,KLAC,hold,73.5,0.0,high,9.97,9.97,0.0,,Hold — add blocked by guard
2024-08-15,TXN,hold,45.2,0.0,medium,1.82,1.82,0.0,,"Hold — conviction 45, thesis weakening"
2024-08-15,AVGO,hold,77.0,0.0,high,9.99,9.99,0.0,,Hold — add blocked by guard
2024-08-16,MSFT,hold,50.0,0.0,medium,2.42,2.42,0.0,,"Hold — conviction 50, thesis forming"
2024-08-16,CSCO,hold,50.2,0.0,medium,4.84,4.84,0.0,,"Hold — conviction 50, thesis weakening"
2024-08-16,AMAT,hold,50.0,0.0,medium,2.65,2.65,0.0,,"Hold — conviction 50, thesis forming"
2024-08-16,ORCL,hold,65.7,0.0,high,7.63,7.63,0.0,,Hold — add blocked by guard
2024-08-16,PLTR,hold,71.8,0.0,high,2.95,2.95,0.0,,"Hold — conviction 72, thesis strengthening"
2024-08-16,AAPL,hold,50.0,0.0,medium,2.98,2.98,0.0,,"Hold — conviction 50, thesis forming"
2024-08-16,NVDA,hold,66.6,0.0,high,8.41,8.41,0.0,,Hold — add blocked by guard
2024-08-16,KLAC,hold,73.5,0.0,high,10.22,10.22,0.0,,Hold — add blocked by guard
2024-08-16,TXN,hold,45.2,0.0,medium,1.83,1.83,0.0,,"Hold — conviction 45, thesis weakening"
2024-08-16,AVGO,hold,77.0,0.0,high,10.22,10.22,0.0,,Hold — add blocked by guard
2024-08-17,MSFT,hold,50.0,0.0,medium,2.4,2.4,0.0,,"Hold — conviction 50, thesis forming"
2024-08-17,CSCO,hold,50.2,0.0,medium,4.93,4.93,0.0,,"Hold — conviction 50, thesis weakening"
2024-08-17,AMAT,hold,50.0,0.0,medium,2.6,2.6,0.0,,"Hold — conviction 50, thesis forming"
2024-08-17,ORCL,hold,65.7,0.0,high,7.65,7.65,0.0,,Hold — add blocked by guard
2024-08-17,PLTR,hold,71.8,0.0,high,3.03,3.03,0.0,,"Hold — conviction 72, thesis strengthening"
2024-08-17,AAPL,hold,50.0,0.0,medium,2.99,2.99,0.0,,"Hold — conviction 50, thesis forming"
2024-08-17,NVDA,hold,66.6,0.0,high,8.51,8.51,0.0,,Hold — add blocked by guard
2024-08-17,KLAC,hold,73.5,0.0,high,10.0,10.0,0.0,,Hold — add blocked by guard
2024-08-17,TXN,hold,45.2,0.0,medium,1.81,1.81,0.0,,"Hold — conviction 45, thesis weakening"
2024-08-17,AVGO,hold,77.0,0.0,high,10.19,10.19,0.0,,Hold — add blocked by guard
2024-08-18,MSFT,hold,50.0,0.0,medium,2.4,2.4,0.0,,"Hold — conviction 50, thesis forming"
2024-08-18,CSCO,hold,50.2,0.0,medium,4.93,4.93,0.0,,"Hold — conviction 50, thesis weakening"
2024-08-18,AMAT,hold,50.0,0.0,medium,2.6,2.6,0.0,,"Hold — conviction 50, thesis forming"
2024-08-18,ORCL,hold,65.7,0.0,high,7.65,7.65,0.0,,Hold — add blocked by guard
2024-08-18,PLTR,hold,71.8,0.0,high,3.03,3.03,0.0,,"Hold — conviction 72, thesis strengthening"
2024-08-18,AAPL,hold,50.0,0.0,medium,2.99,2.99,0.0,,"Hold — conviction 50, thesis forming"
2024-08-18,NVDA,hold,66.6,0.0,high,8.51,8.51,0.0,,Hold — add blocked by guard
2024-08-18,KLAC,hold,73.5,0.0,high,10.0,10.0,0.0,,Hold — add blocked by guard
2024-08-18,TXN,hold,45.2,0.0,medium,1.81,1.81,0.0,,"Hold — conviction 45, thesis weakening"
2024-08-18,AVGO,hold,77.0,0.0,high,10.19,10.19,0.0,,Hold — add blocked by guard
2024-08-19,MSFT,hold,50.0,0.0,medium,2.4,2.4,0.0,,"Hold — conviction 50, thesis forming"
2024-08-19,CSCO,hold,50.2,0.0,medium,4.93,4.93,0.0,,"Hold — conviction 50, thesis weakening"
2024-08-19,AMAT,hold,50.0,0.0,medium,2.6,2.6,0.0,,"Hold — conviction 50, thesis forming"
2024-08-19,ORCL,hold,65.7,0.0,high,7.65,7.65,0.0,,"Hold — conviction 66, thesis strengthening"
2024-08-19,PLTR,hold,71.8,0.0,high,3.03,3.03,0.0,,"Hold — conviction 72, thesis strengthening"
2024-08-19,AAPL,hold,50.0,0.0,medium,2.99,2.99,0.0,,"Hold — conviction 50, thesis forming"
2024-08-19,NVDA,hold,66.6,0.0,high,8.51,8.51,0.0,,"Hold — conviction 67, thesis strengthening"
2024-08-19,KLAC,hold,73.5,0.0,high,10.0,10.0,0.0,,Hold — add blocked by guard
2024-08-19,TXN,hold,45.2,0.0,medium,1.81,1.81,0.0,,"Hold — conviction 45, thesis weakening"
2024-08-19,AVGO,hold,77.0,0.0,high,10.19,10.19,0.0,,Hold — add blocked by guard
2024-08-20,MSFT,hold,50.0,0.0,medium,2.39,2.39,0.0,,"Hold — conviction 50, thesis forming"
2024-08-20,CSCO,hold,50.2,0.0,medium,4.93,4.93,0.0,,"Hold — conviction 50, thesis weakening"
2024-08-20,AMAT,hold,50.0,0.0,medium,2.61,2.61,0.0,,"Hold — conviction 50, thesis forming"
2024-08-20,ORCL,hold,65.7,0.0,high,7.59,7.59,0.0,,"Hold — conviction 66, thesis strengthening"
2024-08-20,PLTR,hold,71.8,0.0,high,3.03,3.03,0.0,,"Hold — conviction 72, thesis strengthening"
2024-08-20,AAPL,hold,50.0,0.0,medium,2.96,2.96,0.0,,"Hold — conviction 50, thesis forming"
2024-08-20,NVDA,hold,66.6,0.0,high,8.79,8.79,0.0,,Hold — add blocked by guard
2024-08-20,KLAC,hold,73.5,0.0,high,9.9,9.9,0.0,,Hold — add blocked by guard
2024-08-20,TXN,hold,45.2,0.0,medium,1.79,1.79,0.0,,"Hold — conviction 45, thesis weakening"
2024-08-20,AVGO,hold,77.0,0.0,high,10.19,10.19,0.0,,Hold — add blocked by guard
2024-08-21,MSFT,add,61.5,56.7,medium,2.42,3.91,1.49,3.91,Winner with strong conviction and attractive valuation — add
2024-08-21,CSCO,hold,50.2,0.0,medium,4.97,4.97,0.0,,"Hold — conviction 50, thesis weakening"
2024-08-21,AMAT,hold,50.0,0.0,medium,2.56,2.56,0.0,,"Hold — conviction 50, thesis forming"
2024-08-21,ORCL,hold,65.7,0.0,high,7.69,7.69,0.0,,"Hold — conviction 66, thesis strengthening"
2024-08-21,PLTR,hold,71.8,0.0,high,3.03,3.03,0.0,,"Hold — conviction 72, thesis strengthening"
2024-08-21,AAPL,hold,50.0,0.0,medium,2.98,2.98,0.0,,"Hold — conviction 50, thesis forming"
2024-08-21,NVDA,hold,66.6,0.0,high,8.64,8.64,0.0,,Hold — add blocked by guard
2024-08-21,KLAC,hold,73.5,0.0,high,9.84,9.84,0.0,,Hold — add blocked by guard
2024-08-21,TXN,hold,45.2,0.0,medium,1.82,1.82,0.0,,"Hold — conviction 45, thesis weakening"
2024-08-21,AVGO,hold,77.0,0.0,high,10.13,10.13,0.0,,Hold — add blocked by guard
2024-08-22,MSFT,add,61.5,42.5,medium,3.91,4.66,0.75,4.65,"Loser with intact thesis, confirming evidence, and attractive valuation — add"
2024-08-22,CSCO,hold,52.3,0.0,medium,4.96,4.96,0.0,,"Hold — conviction 52, thesis weakening"
2024-08-22,AMAT,hold,54.2,0.0,medium,2.58,2.58,0.0,,"Hold — conviction 54, thesis strengthening"
2024-08-22,ORCL,hold,65.7,0.0,high,7.7,7.7,0.0,,"Hold — conviction 66, thesis strengthening"
2024-08-22,PLTR,hold,71.8,0.0,high,3.03,3.03,0.0,,"Hold — conviction 72, thesis strengthening"
2024-08-22,AAPL,hold,50.0,0.0,medium,2.96,2.96,0.0,,"Hold — conviction 50, thesis forming"
2024-08-22,NVDA,hold,66.6,0.0,high,8.67,8.67,0.0,,Hold — add blocked by guard
2024-08-22,KLAC,hold,73.5,0.0,high,9.96,9.96,0.0,,Hold — add blocked by guard
2024-08-22,TXN,hold,45.2,0.0,medium,1.86,1.86,0.0,,"Hold — conviction 45, thesis weakening"
2024-08-22,AVGO,hold,77.0,0.0,high,10.06,10.06,0.0,,Hold — add blocked by guard
2024-08-23,MSFT,hold,61.5,0.0,medium,4.66,4.66,0.0,,Hold — add blocked by guard
2024-08-23,CSCO,hold,52.3,0.0,medium,5.02,5.02,0.0,,"Hold — conviction 52, thesis weakening"
2024-08-23,AMAT,hold,54.2,0.0,medium,2.52,2.52,0.0,,"Hold — conviction 54, thesis strengthening"
2024-08-23,ORCL,hold,65.7,0.0,high,7.71,7.71,0.0,,"Hold — conviction 66, thesis strengthening"
2024-08-23,PLTR,hold,71.8,0.0,high,3.02,3.02,0.0,,"Hold — conviction 72, thesis strengthening"
2024-08-23,AAPL,hold,59.9,0.0,medium,2.99,2.99,0.0,,"Hold — conviction 60, thesis strengthening"
2024-08-23,NVDA,hold,66.6,0.0,high,8.49,8.49,0.0,,"Hold — conviction 67, thesis strengthening"
2024-08-23,KLAC,hold,73.5,0.0,high,9.78,9.78,0.0,,Hold — add blocked by guard
2024-08-23,TXN,hold,45.2,0.0,medium,1.85,1.85,0.0,,"Hold — conviction 45, thesis weakening"
2024-08-23,AVGO,hold,77.0,0.0,high,10.01,10.01,0.0,,Hold — add blocked by guard
2024-08-24,MSFT,hold,61.5,0.0,medium,4.6,4.6,0.0,,Hold — add blocked by guard
2024-08-24,CSCO,hold,52.3,0.0,medium,5.0,5.0,0.0,,"Hold — conviction 52, thesis weakening"
2024-08-24,AMAT,hold,54.2,0.0,medium,2.51,2.51,0.0,,"Hold — conviction 54, thesis strengthening"
2024-08-24,ORCL,hold,65.7,0.0,high,7.66,7.66,0.0,,"Hold — conviction 66, thesis strengthening"
2024-08-24,PLTR,hold,71.8,0.0,high,2.96,2.96,0.0,,"Hold — conviction 72, thesis strengthening"
2024-08-24,AAPL,hold,59.9,0.0,medium,2.97,2.97,0.0,,"Hold — conviction 60, thesis strengthening"
2024-08-24,NVDA,hold,66.6,0.0,high,8.74,8.74,0.0,,"Hold — conviction 67, thesis strengthening"
2024-08-24,KLAC,hold,73.5,0.0,high,9.86,9.86,0.0,,Hold — add blocked by guard
2024-08-24,TXN,hold,45.2,0.0,medium,1.87,1.87,0.0,,"Hold — conviction 45, thesis weakening"
2024-08-24,AVGO,hold,77.0,0.0,high,10.1,10.1,0.0,,Hold — add blocked by guard
2024-08-25,MSFT,hold,61.5,0.0,medium,4.6,4.6,0.0,,Hold — add blocked by guard
2024-08-25,CSCO,hold,52.3,0.0,medium,5.0,5.0,0.0,,"Hold — conviction 52, thesis weakening"
2024-08-25,AMAT,hold,54.2,0.0,medium,2.51,2.51,0.0,,"Hold — conviction 54, thesis strengthening"
