review_date,ticker,action,thesis_conviction,action_score,conviction_bucket,prior_weight,new_weight,weight_change,suggested_weight,rationale
2024-08-21,AMAT,hold,50.0,0.0,medium,1.95,1.95,0.0,,"Hold — conviction 50, thesis forming"
2024-08-21,CSCO,hold,50.2,0.0,medium,1.91,1.91,0.0,,"Hold — conviction 50, thesis weakening"
2024-08-21,ORCL,hold,65.7,0.0,high,4.38,4.38,0.0,,"Hold — conviction 66, thesis strengthening"
2024-08-28,INTC,exit,51.1,86.0,medium,2.1,0.0,-2.1,,Trailing stop EXIT: -43.4% from 90-day peak (threshold -30%)
2024-08-28,AAPL,hold,59.9,0.0,medium,1.98,1.98,0.0,,"Hold — conviction 60, thesis strengthening"
2024-08-28,LRCX,hold,50.0,0.0,medium,4.94,4.94,0.0,,"Hold — conviction 50, thesis forming"
2024-08-28,AMAT,hold,54.2,0.0,medium,1.94,1.94,0.0,,"Hold — conviction 54, thesis strengthening"
2024-08-28,NVDA,hold,71.2,0.0,high,6.32,6.32,0.0,,Hold — add blocked by guard
2024-08-28,MSFT,hold,61.5,0.0,medium,3.45,3.45,0.0,,"Hold — conviction 62, thesis strengthening"
2024-08-28,AVGO,hold,77.0,0.0,high,8.7,8.7,0.0,,Hold — add blocked by guard
2024-08-28,CSCO,hold,52.3,0.0,medium,2.04,2.04,0.0,,"Hold — conviction 52, thesis weakening"
2024-08-28,ORCL,hold,65.7,0.0,high,4.34,4.34,0.0,,"Hold — conviction 66, thesis strengthening"
2024-08-28,AMD,hold,65.1,0.0,high,3.74,3.74,0.0,,"Hold — conviction 65, thesis strengthening"
2024-09-04,LRCX,exit,70.4,86.0,high,4.64,0.0,-4.64,,Trailing stop EXIT: -32.2% from 90-day peak (threshold -30%)
2024-09-04,PLTR,initiate,71.8,71.8,high,0.0,3.74,3.74,3.7,"All entry gates passed — conviction 72, thesis strengthening"
2024-09-04,AAPL,hold,62.4,0.0,medium,2.02,2.02,0.0,,"Hold — conviction 62, thesis strengthening"
2024-09-04,AMAT,hold,56.5,0.0,medium,1.82,1.82,0.0,,"Hold — conviction 56, thesis strengthening"
2024-09-04,NVDA,hold,69.7,0.0,high,6.3,6.3,0.0,,"Hold — conviction 70, thesis strengthening"
2024-09-04,MSFT,hold,64.1,0.0,medium,3.4,3.4,0.0,,"Hold — conviction 64, thesis strengthening"
2024-09-04,AVGO,hold,77.0,0.0,high,8.46,8.46,0.0,,"Hold — conviction 77, thesis strengthening"
2024-09-04,CSCO,hold,52.3,0.0,medium,2.05,2.05,0.0,,"Hold — conviction 52, thesis weakening"
2024-09-04,ORCL,hold,65.7,0.0,high,4.35,4.35,0.0,,"Hold — conviction 66, thesis strengthening"
2024-09-04,AMD,hold,65.1,0.0,high,3.54,3.54,0.0,,"Hold — conviction 65, thesis strengthening"
2024-09-11,MSFT,add,64.1,55.0,medium,3.47,5.0,1.53,5.0,Winner with strong conviction and attractive valuation — add
2024-09-11,AMD,add,65.1,55.0,high,3.49,5.13,1.63,5.12,Winner with strong conviction and attractive valuation — add
2024-09-11,TXN,initiate,45.2,45.2,medium,0.0,2.09,2.09,2.0,"All entry gates passed — conviction 45, thesis weakening"
2024-09-11,AAPL,hold,44.8,0.0,medium,2.02,2.02,0.0,,"Hold — conviction 45, thesis weakening"
2024-09-11,AMAT,hold,56.5,0.0,medium,1.77,1.77,0.0,,"Hold — conviction 56, thesis strengthening"
2024-09-11,NVDA,hold,74.1,0.0,high,5.46,5.46,0.0,,"Hold — conviction 74, thesis strengthening"
2024-09-11,AVGO,hold,76.0,0.0,high,8.45,8.45,0.0,,Hold — add blocked by guard
2024-09-11,CSCO,hold,53.1,0.0,medium,2.1,2.1,0.0,,"Hold — conviction 53, thesis weakening"
2024-09-11,PLTR,hold,71.8,0.0,high,3.74,3.74,0.0,,"Hold — conviction 72, thesis strengthening"
2024-09-11,ORCL,hold,64.1,0.0,medium,4.56,4.56,0.0,,"Hold — conviction 64, thesis strengthening"
2024-09-18,TXN,hold,45.2,0.0,medium,2.09,2.09,0.0,,"Hold — conviction 45, thesis weakening"
2024-09-18,AAPL,hold,46.8,0.0,medium,1.98,1.98,0.0,,"Hold — conviction 47, thesis weakening"
2024-09-18,AMAT,hold,56.5,0.0,medium,1.76,1.76,0.0,,"Hold — conviction 56, thesis strengthening"
2024-09-18,NVDA,hold,74.1,0.0,high,5.86,5.86,0.0,,"Hold — conviction 74, thesis strengthening"
2024-09-18,MSFT,hold,64.1,0.0,medium,5.0,5.0,0.0,,Hold — add blocked by guard
2024-09-18,AVGO,hold,76.0,0.0,high,8.45,8.45,0.0,,Hold — add blocked by guard
2024-09-18,CSCO,hold,55.3,0.0,medium,2.02,2.02,0.0,,"Hold — conviction 55, thesis weakening"
2024-09-18,PLTR,hold,71.8,0.0,high,4.16,4.16,0.0,,"Hold — conviction 72, thesis strengthening"
2024-09-18,ORCL,hold,66.8,0.0,high,4.96,4.96,0.0,,"Hold — conviction 67, thesis strengthening"
2024-09-18,AMD,hold,65.1,0.0,high,5.13,5.13,0.0,,Hold — add blocked by guard
2024-09-25,TXN,hold,44.9,0.0,medium,2.05,2.05,0.0,,"Hold — conviction 45, thesis weakening"
2024-09-25,AAPL,hold,46.8,0.0,medium,1.94,1.94,0.0,,"Hold — conviction 47, thesis weakening"
2024-09-25,AMAT,hold,56.5,0.0,medium,1.74,1.74,0.0,,"Hold — conviction 56, thesis strengthening"
2024-09-25,NVDA,hold,74.1,0.0,high,5.61,5.61,0.0,,Hold — add blocked by guard
2024-09-25,MSFT,hold,64.1,0.0,medium,5.03,5.03,0.0,,Hold — add blocked by guard
2024-09-25,AVGO,hold,79.1,0.0,high,8.53,8.53,0.0,,"Hold — conviction 79, thesis strengthening"
2024-09-25,CSCO,hold,55.3,0.0,medium,2.06,2.06,0.0,,"Hold — conviction 55, thesis weakening"
2024-09-25,PLTR,hold,71.8,0.0,high,4.29,4.29,0.0,,"Hold — conviction 72, thesis strengthening"
2024-09-25,ORCL,hold,66.8,0.0,high,5.12,5.12,0.0,,"Hold — conviction 67, thesis strengthening"
2024-09-25,AMD,hold,65.1,0.0,high,5.01,5.01,0.0,,Hold — add blocked by guard
2024-10-02,TXN,hold,46.9,0.0,medium,2.02,2.02,0.0,,"Hold — conviction 47, thesis weakening"
2024-10-02,AAPL,hold,46.8,0.0,medium,1.93,1.93,0.0,,"Hold — conviction 47, thesis weakening"
2024-10-02,AMAT,hold,56.5,0.0,medium,1.78,1.78,0.0,,"Hold — conviction 56, thesis strengthening"
2024-10-02,NVDA,hold,74.1,0.0,high,5.92,5.92,0.0,,Hold — add blocked by guard
2024-10-02,MSFT,hold,64.1,0.0,medium,4.89,4.89,0.0,,"Hold — conviction 64, thesis strengthening"
2024-10-02,AVGO,hold,76.1,0.0,high,9.0,9.0,0.0,,"Hold — conviction 76, thesis strengthening"
2024-10-02,CSCO,hold,55.3,0.0,medium,2.07,2.07,0.0,,"Hold — conviction 55, thesis weakening"
2024-10-02,PLTR,hold,71.8,0.0,high,4.24,4.24,0.0,,"Hold — conviction 72, thesis strengthening"
2024-10-02,ORCL,hold,70.5,0.0,high,5.02,5.02,0.0,,"Hold — conviction 71, thesis strengthening"
2024-10-02,AMD,hold,65.1,0.0,high,5.3,5.3,0.0,,Hold — add blocked by guard
2024-10-09,TXN,hold,46.9,0.0,medium,2.02,2.02,0.0,,"Hold — conviction 47, thesis weakening"
2024-10-09,AAPL,hold,46.8,0.0,medium,1.94,1.94,0.0,,"Hold — conviction 47, thesis weakening"
2024-10-09,AMAT,hold,56.5,0.0,medium,1.83,1.83,0.0,,"Hold — conviction 56, thesis strengthening"
2024-10-09,NVDA,hold,74.1,0.0,high,5.74,5.74,0.0,,"Hold — conviction 74, thesis strengthening"
2024-10-09,MSFT,hold,64.1,0.0,medium,4.76,4.76,0.0,,"Hold — conviction 64, thesis strengthening"
2024-10-09,AVGO,hold,76.1,0.0,high,8.81,8.81,0.0,,"Hold — conviction 76, thesis strengthening"
2024-10-09,CSCO,hold,55.3,0.0,medium,2.1,2.1,0.0,,"Hold — conviction 55, thesis weakening"
2024-10-09,PLTR,hold,71.8,0.0,high,4.31,4.31,0.0,,"Hold — conviction 72, thesis strengthening"
2024-10-09,ORCL,hold,73.5,0.0,high,5.1,5.1,0.0,,"Hold — conviction 73, thesis strengthening"
2024-10-09,AMD,hold,65.1,0.0,high,5.27,5.27,0.0,,Hold — add blocked by guard
2024-10-16,TXN,hold,46.9,0.0,medium,1.96,1.96,0.0,,"Hold — conviction 47, thesis weakening"
2024-10-16,AAPL,hold,46.8,0.0,medium,1.9,1.9,0.0,,"Hold — conviction 47, thesis weakening"
2024-10-16,AMAT,hold,56.5,0.0,medium,1.8,1.8,0.0,,"Hold — conviction 56, thesis strengthening"
2024-10-16,NVDA,hold,74.1,0.0,high,6.17,6.17,0.0,,"Hold — conviction 74, thesis strengthening"
2024-10-16,MSFT,hold,64.1,0.0,medium,4.59,4.59,0.0,,"Hold — conviction 64, thesis strengthening"
2024-10-16,AVGO,hold,79.3,0.0,high,9.26,9.26,0.0,,"Hold — conviction 79, thesis strengthening"
2024-10-16,CSCO,hold,48.6,0.0,medium,2.06,2.06,0.0,,"Hold — conviction 49, thesis weakening"
2024-10-16,PLTR,hold,71.8,0.0,high,4.78,4.78,0.0,,"Hold — conviction 72, thesis strengthening"
2024-10-16,ORCL,hold,73.5,0.0,high,5.22,5.22,0.0,,"Hold — conviction 73, thesis strengthening"
2024-10-16,AMD,hold,65.1,0.0,high,5.43,5.43,0.0,,"Hold — conviction 65, thesis strengthening"
2024-10-23,TXN,hold,46.4,0.0,medium,1.93,1.93,0.0,,"Hold — conviction 46, thesis weakening"
2024-10-23,AAPL,hold,46.8,0.0,medium,1.93,1.93,0.0,,"Hold — conviction 47, thesis weakening"
2024-10-23,AMAT,hold,56.5,0.0,medium,1.63,1.63,0.0,,"Hold — conviction 56, thesis strengthening"
2024-10-23,NVDA,hold,74.1,0.0,high,6.36,6.36,0.0,,"Hold — conviction 74, thesis strengthening"
2024-10-23,MSFT,hold,64.1,0.0,medium,4.6,4.6,0.0,,"Hold — conviction 64, thesis strengthening"
2024-10-23,AVGO,hold,79.3,0.0,high,8.85,8.85,0.0,,"Hold — conviction 79, thesis strengthening"
2024-10-23,CSCO,hold,50.6,0.0,medium,2.19,2.19,0.0,,"Hold — conviction 51, thesis weakening"
2024-10-23,PLTR,hold,71.8,0.0,high,4.67,4.67,0.0,,"Hold — conviction 72, thesis strengthening"
2024-10-23,ORCL,hold,73.5,0.0,high,5.16,5.16,0.0,,"Hold — conviction 73, thesis strengthening"
2024-10-23,AMD,hold,65.1,0.0,high,4.99,4.99,0.0,,"Hold — conviction 65, thesis strengthening"
2024-10-30,TXN,hold,46.4,0.0,medium,1.95,1.95,0.0,,"Hold — conviction 46, thesis weakening"
2024-10-30,AAPL,hold,46.8,0.0,medium,1.93,1.93,0.0,,"Hold — conviction 47, thesis weakening"
2024-10-30,AMAT,hold,56.5,0.0,medium,1.62,1.62,0.0,,"Hold — conviction 56, thesis strengthening"
2024-10-30,NVDA,hold,74.1,0.0,high,6.56,6.56,0.0,,"Hold — conviction 74, thesis strengthening"
2024-10-30,MSFT,hold,69.1,0.0,high,4.71,4.71,0.0,,"Hold — conviction 69, thesis strengthening"
2024-10-30,AVGO,hold,79.3,0.0,high,8.73,8.73,0.0,,"Hold — conviction 79, thesis strengthening"
2024-10-30,CSCO,hold,50.6,0.0,medium,2.19,2.19,0.0,,"Hold — conviction 51, thesis weakening"
2024-10-30,PLTR,hold,71.8,0.0,high,4.77,4.77,0.0,,"Hold — conviction 72, thesis strengthening"
2024-10-30,ORCL,hold,73.5,0.0,high,5.13,5.13,0.0,,"Hold — conviction 73, thesis strengthening"
2024-10-30,AMD,hold,62.8,0.0,medium,4.91,4.91,0.0,,"Hold — conviction 63, thesis strengthening"
2024-11-06,TXN,hold,48.4,0.0,medium,2.0,2.0,0.0,,"Hold — conviction 48, thesis weakening"
2024-11-06,AAPL,hold,51.6,0.0,medium,1.91,1.91,0.0,,"Hold — conviction 52, thesis weakening"
2024-11-06,AMAT,hold,56.5,0.0,medium,1.63,1.63,0.0,,"Hold — conviction 56, thesis strengthening"
2024-11-06,NVDA,hold,74.1,0.0,high,6.52,6.52,0.0,,"Hold — conviction 74, thesis strengthening"
2024-11-06,MSFT,hold,69.1,0.0,high,4.78,4.78,0.0,,"Hold — conviction 69, thesis strengthening"
2024-11-06,AVGO,hold,79.3,0.0,high,8.84,8.84,0.0,,"Hold — conviction 79, thesis strengthening"
2024-11-06,CSCO,hold,50.6,0.0,medium,2.15,2.15,0.0,,"Hold — conviction 51, thesis weakening"
2024-11-06,PLTR,hold,70.8,0.0,high,4.86,4.86,0.0,,"Hold — conviction 71, thesis strengthening"
2024-11-06,ORCL,hold,73.5,0.0,high,5.15,5.15,0.0,,"Hold — conviction 73, thesis strengthening"
2024-11-06,AMD,hold,62.8,0.0,medium,4.74,4.74,0.0,,"Hold — conviction 63, thesis strengthening"
2024-11-13,TXN,hold,48.4,0.0,medium,2.02,2.02,0.0,,"Hold — conviction 48, thesis weakening"
2024-11-13,AAPL,hold,53.7,0.0,medium,1.8,1.8,0.0,,"Hold — conviction 54, thesis weakening"
2024-11-13,AMAT,hold,56.5,0.0,medium,1.61,1.61,0.0,,"Hold — conviction 56, thesis strengthening"
2024-11-13,NVDA,hold,72.6,0.0,high,6.62,6.62,0.0,,"Hold — conviction 73, thesis strengthening"
2024-11-13,MSFT,hold,71.9,0.0,high,4.51,4.51,0.0,,"Hold — conviction 72, thesis strengthening"
2024-11-13,AVGO,hold,79.3,0.0,high,8.73,8.73,0.0,,"Hold — conviction 79, thesis strengthening"
2024-11-13,CSCO,hold,50.6,0.0,medium,2.18,2.18,0.0,,"Hold — conviction 51, thesis weakening"
2024-11-13,PLTR,hold,73.8,0.0,high,6.01,6.01,0.0,,"Hold — conviction 74, thesis strengthening"
2024-11-13,ORCL,hold,73.5,0.0,high,5.19,5.19,0.0,,"Hold — conviction 73, thesis strengthening"
2024-11-13,AMD,hold,65.4,0.0,high,4.5,4.5,0.0,,"Hold — conviction 65, thesis strengthening"
2024-11-20,PLTR,add,70.8,63.1,high,6.5,8.77,2.27,8.75,Winner with strong conviction and attractive valuation — add
2024-11-20,TXN,hold,48.4,0.0,medium,1.92,1.92,0.0,,"Hold — conviction 48, thesis weakening"
2024-11-20,AAPL,hold,53.7,0.0,medium,1.8,1.8,0.0,,"Hold — conviction 54, thesis weakening"
2024-11-20,AMAT,hold,56.5,0.0,medium,1.55,1.55,0.0,,"Hold — conviction 56, thesis strengthening"
2024-11-20,NVDA,hold,74.0,0.0,high,6.59,6.59,0.0,,"Hold — conviction 74, thesis strengthening"
2024-11-20,MSFT,hold,71.9,0.0,high,4.52,4.52,0.0,,"Hold — conviction 72, thesis strengthening"
2024-11-20,AVGO,hold,79.3,0.0,high,8.36,8.36,0.0,,"Hold — conviction 79, thesis strengthening"
2024-11-20,CSCO,hold,40.9,0.0,medium,2.21,2.21,0.0,,"Hold — conviction 41, thesis weakening"
2024-11-20,ORCL,hold,70.5,0.0,high,5.38,5.38,0.0,,"Hold — conviction 71, thesis strengthening"
2024-11-20,AMD,hold,63.4,0.0,medium,4.28,4.28,0.0,,"Hold — conviction 63, thesis strengthening"
2024-11-27,TXN,hold,48.4,0.0,medium,1.87,1.87,0.0,,"Hold — conviction 48, thesis weakening"
2024-11-27,AAPL,hold,53.7,0.0,medium,1.86,1.86,0.0,,"Hold — conviction 54, thesis weakening"
2024-11-27,AMAT,hold,56.5,0.0,medium,1.47,1.47,0.0,,"Hold — conviction 56, thesis strengthening"
2024-11-27,NVDA,hold,74.0,0.0,high,6.66,6.66,0.0,,"Hold — conviction 74, thesis strengthening"
2024-11-27,MSFT,hold,71.9,0.0,high,4.47,4.47,0.0,,"Hold — conviction 72, thesis strengthening"
2024-11-27,AVGO,hold,79.3,0.0,high,7.96,7.96,0.0,,"Hold — conviction 79, thesis strengthening"
2024-11-27,CSCO,hold,42.9,0.0,medium,2.17,2.17,0.0,,"Hold — conviction 43, thesis weakening"
2024-11-27,PLTR,hold,73.8,0.0,high,8.77,8.77,0.0,,"Hold — conviction 74, thesis strengthening"
2024-11-27,ORCL,hold,73.5,0.0,high,5.49,5.49,0.0,,"Hold — conviction 73, thesis strengthening"
2024-11-27,AMD,hold,66.1,0.0,high,4.28,4.28,0.0,,"Hold — conviction 66, thesis strengthening"
2024-12-04,TXN,hold,48.4,0.0,medium,1.87,1.87,0.0,,"Hold — conviction 48, thesis weakening"
2024-12-04,AAPL,hold,53.7,0.0,medium,1.89,1.89,0.0,,"Hold — conviction 54, thesis weakening"
2024-12-04,AMAT,hold,56.5,0.0,medium,1.47,1.47,0.0,,"Hold — conviction 56, thesis strengthening"
2024-12-04,NVDA,hold,77.1,0.0,high,6.14,6.14,0.0,,"Hold — conviction 77, thesis strengthening"
2024-12-04,MSFT,hold,69.1,0.0,high,4.54,4.54,0.0,,"Hold — conviction 69, thesis strengthening"
2024-12-04,AVGO,hold,79.3,0.0,high,7.74,7.74,0.0,,Hold — add blocked by guard
2024-12-04,CSCO,hold,42.9,0.0,medium,2.23,2.23,0.0,,"Hold — conviction 43, thesis weakening"
2024-12-04,PLTR,hold,73.8,0.0,high,9.27,9.27,0.0,,"Hold — conviction 74, thesis strengthening"
2024-12-04,ORCL,hold,73.5,0.0,high,5.22,5.22,0.0,,"Hold — conviction 73, thesis strengthening"
2024-12-04,AMD,hold,66.1,0.0,high,4.22,4.22,0.0,,Hold — add blocked by guard
2024-12-11,PLTR,add,73.8,55.0,high,9.52,10.0,0.48,10.0,Winner with strong conviction and attractive valuation — add
2024-12-11,TXN,hold,48.4,0.0,medium,1.79,1.79,0.0,,"Hold — conviction 48, thesis weakening"
2024-12-11,AAPL,hold,53.7,0.0,medium,1.9,1.9,0.0,,"Hold — conviction 54, thesis weakening"
2024-12-11,AMAT,hold,56.5,0.0,medium,1.51,1.51,0.0,,"Hold — conviction 56, thesis strengthening"
2024-12-11,NVDA,hold,77.1,0.0,high,6.39,6.39,0.0,,"Hold — conviction 77, thesis strengthening"
2024-12-11,MSFT,hold,65.4,0.0,high,4.55,4.55,0.0,,"Hold — conviction 65, thesis weakening"
2024-12-11,AVGO,hold,79.3,0.0,high,8.03,8.03,0.0,,"Hold — conviction 79, thesis strengthening"
2024-12-11,CSCO,hold,45.9,0.0,medium,2.17,2.17,0.0,,"Hold — conviction 46, thesis weakening"
2024-12-11,ORCL,hold,73.5,0.0,high,5.22,5.22,0.0,,"Hold — conviction 73, thesis strengthening"
2024-12-11,AMD,hold,66.1,0.0,high,4.33,4.33,0.0,,"Hold — conviction 66, thesis strengthening"
2024-12-18,AMAT,trim,60.4,75.0,medium,1.42,0.99,-0.43,1.0,Stop-loss TRIM: position -21.6% below cost basis (threshold -20%)
2024-12-18,TXN,hold,48.4,0.0,medium,1.75,1.75,0.0,,"Hold — conviction 48, thesis weakening"
2024-12-18,AAPL,hold,53.7,0.0,medium,1.93,1.93,0.0,,"Hold — conviction 54, thesis weakening"
2024-12-18,NVDA,hold,77.1,0.0,high,6.13,6.13,0.0,,"Hold — conviction 77, thesis strengthening"
2024-12-18,MSFT,hold,65.4,0.0,high,4.67,4.67,0.0,,"Hold — conviction 65, thesis weakening"
2024-12-18,AVGO,hold,76.2,0.0,high,8.62,8.62,0.0,,Hold — add blocked by guard
2024-12-18,CSCO,hold,45.9,0.0,medium,2.13,2.13,0.0,,"Hold — conviction 46, thesis weakening"
2024-12-18,PLTR,hold,73.8,0.0,high,10.0,10.0,0.0,,Hold — add blocked by guard
2024-12-18,ORCL,hold,76.5,0.0,high,4.96,4.96,0.0,,"Hold — conviction 77, thesis strengthening"
2024-12-18,AMD,hold,66.1,0.0,high,3.91,3.91,0.0,,"Hold — conviction 66, thesis strengthening"
2024-12-25,AMAT,trim,62.9,75.0,medium,0.99,0.92,-0.07,1.0,Stop-loss TRIM: position -20.2% below cost basis (threshold -20%)
2024-12-25,TXN,hold,48.4,0.0,medium,1.71,1.71,0.0,,"Hold — conviction 48, thesis weakening"
2024-12-25,AAPL,hold,53.7,0.0,medium,1.97,1.97,0.0,,"Hold — conviction 54, thesis weakening"
2024-12-25,NVDA,hold,77.1,0.0,high,5.76,5.76,0.0,,Hold — add blocked by guard
2024-12-25,MSFT,hold,68.1,0.0,high,4.62,4.62,0.0,,"Hold — conviction 68, thesis weakening"
2024-12-25,AVGO,hold,66.2,0.0,high,10.68,10.68,0.0,,"Hold — conviction 66, thesis weakening"
2024-12-25,CSCO,hold,47.9,0.0,medium,2.13,2.13,0.0,,"Hold — conviction 48, thesis weakening"
2024-12-25,PLTR,hold,73.8,0.0,high,10.01,10.01,0.0,,"Hold — conviction 74, thesis strengthening"
2024-12-25,ORCL,hold,76.5,0.0,high,4.66,4.66,0.0,,"Hold — conviction 77, thesis strengthening"
2024-12-25,AMD,hold,66.1,0.0,high,3.7,3.7,0.0,,"Hold — conviction 66, thesis strengthening"
2025-01-01,AMD,exit,66.1,86.0,high,3.67,3.64,-0.03,,Trailing stop EXIT: -30.1% from 90-day peak (threshold -30%)
2025-01-01,AMAT,trim,62.9,75.0,medium,0.92,0.92,0.0,1.0,Stop-loss TRIM: position -22.9% below cost basis (threshold -20%)
2025-01-01,TXN,hold,48.4,0.0,medium,1.7,1.7,0.0,,"Hold — conviction 48, thesis weakening"
2025-01-01,AAPL,hold,53.7,0.0,medium,1.95,1.95,0.0,,"Hold — conviction 54, thesis weakening"
2025-01-01,NVDA,hold,77.1,0.0,high,5.97,5.97,0.0,,"Hold — conviction 77, thesis strengthening"
2025-01-01,MSFT,hold,68.1,0.0,high,4.42,4.42,0.0,,"Hold — conviction 68, thesis weakening"
2025-01-01,AVGO,hold,68.9,0.0,high,10.94,10.94,0.0,,Hold — add blocked by guard
2025-01-01,CSCO,hold,47.9,0.0,medium,2.11,2.11,0.0,,"Hold — conviction 48, thesis weakening"
2025-01-01,PLTR,hold,73.8,0.0,high,10.99,10.99,0.0,,Hold — add blocked by guard
2025-01-01,ORCL,hold,76.5,0.0,high,4.6,4.6,0.0,,"Hold — conviction 77, thesis strengthening"
